ID,Min Level,Name,Slot,Weight,Combat Stats,Special Effects,Attributes,Magic Resistance,Health & Mana,Spells,Other Identifiers,Classes,Monster,Location
"00217","10","a massive celt axe","wielded","Wg14","DD4d5 HR+2 DR+2","","","","","","Dex-1","111111111111111111","Jemara","Tynstri"

"00218","10","a mind jewel","on finger","Wg1","AC-3","","","MR-1","Mn+10","","","000000000000100000","the novice","Psionicist School"

"00219","10","a pair of dwarven gloves","on hands","Wg2","AC-1","","","","","","Dex+1 Con+1","111111111111111111","the dwarf guard","Dwarven Kingdom"

"00220","10","a pair of silvery plated boots","on feet","Wg40","AC-6","","","","Mv+20","","OG","111110111011011101","the Grand Knight of Paladins","Redferne's Residence"

"00221","10","a pair of swordman's gloves","on hands","Wg1","AC-2 HR+2 DR+2","","","","","","AG","111111111111111111","the Warrior","Moria Mountains"

"00222","10","a pale green stone","held","Wg10","DR-5","","","","","","","111111111111111111","the lamia","Thalos"

"00223","10","a pink and green stone","held","Wg10","HR-5","","","","","","","111111111111111111","the lamia","Thalos"

"00224","10","a small cloth cap with Elysium on the crown","on head","Wg1","AC-8","","","","","","","111111111111111111","the hat seller (shop)","Elysium Faire"

"00225","10","a small monocle","on head","Wg2","AC-2","","","","","","Wis+1","111111111111111111","Bilbo","Hobbit Village"

"00226","10","a small ruby ring","on finger","Wg1","","","","","Hp+25","","","111111111111111111","the Matron Mother","Drow Underground City"

"00227","10","a smooth quartz ball","as light","Wg30","","","","","","","","111111111111111111","the mimic","Thalos"

"00228","10","a tiny axe","wielded","Wg7","DD2d6","","","","","","","111010111011011101","Frodo","Hobbit Village"

"00229","10","a wide leather slave collar","around neck","Wg1","AC-8","","","","","","AG","111111111111111111","the slave","Rome"

"00230","10","a yakherder hat","on head","Wg1","AC-8","","","","Mn+15","","Age+15","111111111111111111","the yakherder","Dwarf 'n' Glob Iron Mill"

"00231","10","dwarven plate mail","on body","Wg80","AC-6","","","","","","","111111111111111111","the dwarf guard","Dwarven Kingdom"

"00232","11","a quenched sword","wielded","Wg14","DD3d5","","","","","","","111111111111111111","Titus's shopkeeper (shop)","Rome"

"00233","12","a pair of Moorish bracers","on arms","Wg15","AC-8 DR+2","","","","","","Dex-2","111110111011011101","the moorish soldier","Rome"

"00234","12","a pair of soft black deerskin boots","on feet","Wg1","AC-4","","","","Hp+10","","","111111111111111111","the elven woman","Tynstri"

"00235","12","a short rope","wielded","Wg6","DD1d3 HR+3 DR+1","","","","","","","110110011010001101","Sigourney (shop)","Dwarfen Undermountain Harbour"

"00236","12","a steel breast plate","on body","Wg10","AC-6","","","","","","","111111111111111111","the Minotaur Warrior","Mahn-Tor"

"00237","12","an electrum sword","wielded","Wg18","DD3d5 HR+2 DR+2","","","","","","","111001110111111111","the chief gnome","Gnome Village"

"00238","12","tough scaly leggings","on legs","Wg7","AC-12","","","","Hp+20","","","001000000000000000","the lizardman","Tynstri"

"00239","13","a bag of herbs","held","Wg5","","","","","","","4xRemove Poison","111111111111111111","the healer","Rome"

"00240","13","a Kodarta staff","held","Wg6","","","","","","","3xCure Critic","111111111111111111","the healer","Rome"

"00241","13","a mithril hammer","wielded","Wg18","DD2d6 HR+2","","","","","","Str+1","111111111111111111","A very hot room (ground)","High Tower of Sorcerery"

"00242","13","a pair of silvery arm plates","on arms","Wg40","AC-6","","","","","","OG","111110111011011101","the Grand Knight of Paladins","Redferne's Residence"

"00243","13","a pair of silvery greaves","on feet","Wg40","AC-8","","","","","","OG","111110111011011101","the Grand Knight of Paladins","Redferne's Residence"

"00244","13","a silvery breast plate","on body","Wg110","AC-8","","","","","","","111111111111111111","the Grand Knight of Paladins","Redferne's Residence"

"00245","13","a silvery helmet","on head","Wg40","AC-8","","","","Mn+15","","Wis+2 OG","111110111011011101","the Grand Knight of Paladins","Redferne's Residence"

"00246","14","a two-handed sword","wielded","Wg22","DD3d6 HR-3 DR+4","","","","","","","111000110010011101","the stone golem","Thalos"

"00247","15","a black amulet","around neck","Wg2","AC-5","","","","","","Con+2 AG","111111111111111111","the Black Orc","Moria Mountains"

"00248","15","a black dragon scale shirt","on legs","Wg8","AC-6","","","","","","","111111111111111111","Isha the Dark Elf","Quifael's House"

"00249","15","a broad silver belt","about waist","Wg4","AC-6","","","","","","","111111111111111111","Isha the Dark Elf","Quifael's House"

"00250","15","a glowing dagger","wielded","Wg1","DD2d6 HR+3 DR+2","","","","","","(BStab)","111111111111111111","Master Bedroom (a desk)","Rand's Tower"

"00251","15","a hunting knife","wielded","Wg6","DD3d5 DR+3","","","","","","(BStab)","111001110111111111","the hunter","Stanneg"

"00252","15","a Jewel of the Rising Sun","around neck","Wg5","AC-15","","","","","","Int+1 Wis+1 AE","111111111111111111","Tokugawa Yoshikatsu","Samurai Tower"

"00253","15","a leather vest","on body","Wg10","AC-8","","","","Hp+30","","","111111111111111111","Salle","Stanneg"

"00254","15","a pair of blue steel vambraces","on arms","Wg8","AC-8","","","","","","","011011110011011101","the High Minotaur Guard","Mahn-Tor"

"00255","15","a pair of muddy gauntlets","on hands","Wg10","AC-6","","","","","","Str+1","111111111111111111","?","?"

"00256","15","a Roman combat breast plate","on body","Wg10","AC-8 HR-2","","","","","","Dex+1","111110111011011101","the Roman warrior","Rome"

"00257","15","a small hammer","wielded","Wg5","DD1d18 HR+3","","","","","","","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00258","15","a small helmet","on head","Wg5","AC-1","","","","","","Int+3","111111111111111111","the Matron Mother","Drow Underground City"

"00259","15","a studly dragon tattoo","on arms","Wg1","AC-5","","","","Mn+25","","","111111111111111111","the studly dragon","Tynstri"

"00260","15","a two-handed dwarven axe","wielded","Wg14","DD2d7 HR+2","","","","","","Str+2","111000110010011101","the dwarf guard","Dwarven Kingdom"

"00261","15","gnomish adventuring vest","on body","Wg1","AC-8","","","","","","","111111111111111111","the explorer","Dwarf 'n' Glob Iron Mill"

"00262","15","Katrina's sword","wielded","Wg11","DD2d9 DR+2","","","","","","AE","111001110111111111","Katrina the Shepherd","Ultima"

"00263","15","stainfree white shoes","on feet","Wg3","","","","","Mv+30","","Arm-1","110111011110101011","a tourist","Dwarfen Undermountain Harbour"

"00264","15","Stanley's Stompin' Boots","on feet","Wg1","AC-7","","","","","","Str+2","111111111111111111","Stanley","Dwarf 'n' Glob Iron Mill"

"00265","15","the Azami","wielded","Wg10","DD2d6 HR+1 DR+1","","","","","","(bless) OG","111000110010011101","the Shogun of Understanding","Samurai Tower"

"00266","15","the Iaito","wielded","Wg10","AC-12 DD2d7 DR+1","","","","","","(bless) OG","111000110010011101","the Shogun of Truth","Samurai Tower"

"00267","15","the Kora","wielded","Wg10","DD2d7","","","","","","(bless) Dex+1 Con+1 OG","111000110010011101","the Shogun of Knowledge","Samurai Tower"

"00268","15","the Laroche","wielded","Wg10","AC-5 DD2d6","","","","","","(bless) OG","111000110010011101","a Samurai Apprentice","Samurai Tower"

"00269","15","the staff of the dragon","held","Wg5","","","","","","","10xCall Lightning","010111001100110011","the Great Red Dragon","Draconia"

"00270","16","a pair of Ultrabig Sunglasses","on head","Wg2","AC-4","","","","","+Blindness","SMa+3","111111111111111111","the old tourist","Dwarfen Undermountain Harbour"

"00271","16","a small red wand","held","Wg4","","","","","","","8xFireball","010111000100100010","Took","Hobbit Village"

"00272","16","the Ninjato","wielded","Wg10","DD2d6 HR+2 DR+2","","","","","","(bless) OG","111000110010011101","the Shogun of Loyalty","Samurai Tower"

"00273","17","a snake headed whip","wielded","Wg12","DD3d6","","","","","","Str-2 Int-2 AG","111000110010011101","the Matron Mother","Drow Underground City"

"00274","18","a black chain mail","on body","Wg60","AC-8","","","","","","AG","111111111111111111","the Black Orc Leader","Moria Mountains"

"00275","18","a black scimitar","wielded","Wg8","DD3d6 HR+2 DR+1","","","","","","AG","111000110010011101","the Black Orc Leader","Moria Mountains"

"00276","18","a black shield","as shield","Wg4","AC-5","","","","","","AG","111111111111111111","the Black Orc Leader","Moria Mountains"

"00277","18","a grappling net","as shield","Wg5","AC-5","","","","","","","111111111111111111","the Lizardman Fisherman","Lizardmen Hometown"

"00278","18","a purple cloak","about body","Wg20","AC-10","","","MR+10","","","","111111111111111111","Yevaud","Arachnos"

"00279","18","a reinforced shield","as shield","Wg5","AC-5","","","","","","","111111111111111111","the Lizardman Hunter","Lizardmen Hometown"

"00280","18","a trident","wielded","Wg10","DD2d8 HR+2 DR+2","","","","","","","111111111111111111","the Lizardman Fisherman","Lizardmen Hometown"

"00281","18","the Kodachi","wielded","Wg10","AC-12 DD2d9","","","","","","(bless) OG","111000110010011101","a Samurai Trainee","Samurai Tower"

"00282","18","the large mace","wielded","Wg10","DD2d10 DR+2","","","","","","","111111111111111111","the senior mindflayer","Midgaard Sewers"

"00283","19","a golf club","wielded","Wg12","","","","","","","Cha+3","111111111111111111","Gretchen","Dwarf 'n' Glob Iron Mill"

"00284","20","a big spoon","wielded","Wg10","DD2d5","","","","","","","111111111111111111","a slave cook","Assassin Caves"

"00285","20","a black breast plate","on body","Wg100","AC-15","","","MR+4","Hp+30","","AG","001000110000000100","the Black Orc Chief","Moria Mountains"

"00286","20","a black spear","wielded","Wg8","DD3d8 HR+2 DR+3","","","","","","AG","111000110010011101","?","?"

"00287","20","a black, hooded cloak","around neck","Wg20","","","","MR-4","","","Arm-6","111111111111111111","Isha the Dark Elf","Quifael's House"

"00288","20","a copper hammer","wielded","Wg12","DD3d6","","","","","","","111111111111111111","a bodyguard","Draconia"

"00289","20","a drow noble's armband","on arms","Wg30","AC-10","","","","","","AG","111111111111111111","a drow noble","Shaalziran'dar"

"00290","20","a golden bow","wielded","Wg20","DD4d6","","","","","","(bless)","111000110010011101","the nomad leader","Nomad Camp"

"00291","20","a huge book of reservations","as shield","Wg100","AC-3","","","","Mv-20","","Str-1","011111111111111111","the head waiter","Ma Glob's Dancing Parlor"

"00292","20","a jagged dagger","wielded","Wg15","DD4d6","","","","","","1","111000110011011101","?","?"

"00293","20","a large club","wielded","Wg16","DD2d10","","","","","","","111111111111111111","the hobgoblin guard","Hobgoblin Mines"

"00294","20","a linen shirt the color of ripe peaches","on body","Wg2","AC-10","","","","Hp+25 Mn+25","","","111111111111111111","the forest dwelling elf","Tynstri"

"00295","20","a meat cleaver","wielded","Wg8","DD3d5","","","","","","","111001110111111111","Emerald","High Tower of Sorcerery"

"00296","20","a pair of troll gauntlets","on hands","Wg8","AC-4","","","","","","Str+4","111111111111111111","General Woundwort","Crete"

"00297","20","a rat talisman","around neck","Wg1","","","","","","","Int-1 (NoRent)","111111111111111111","a devious wererat","Werehome"

"00298","20","a robe","about body","Wg5","AC-5","","","","Mn+20","","AE","000011000100100010","the mage","Ultima"

"00299","20","a robe woven of butterfly wings","about body","Wg1","AC-10","","","MR+10","Mv+25","","Cha+2 AE","111111111111111111","the dryad","Tynstri"

"00300","20","a vibrant purple stone","held","Wg10","","","","","Hp-50","","","111111111111111111","the lamia","Thalos"

"00301","20","a voodoo doll","held","Wg1","","","","","","","5xCurse","110111101110110011","the voodoo child (shop)","Elysium Faire"

"00302","20","an amulet","around neck","Wg3","","","","","","","Dex+3","111111111111111111","Hidden Treasure Room (a wooden chest)","Rand's Tower"

"00303","20","an iron scepter","as light","Wg10","","","","","","","","111111111111111111","the Queen Spider","Arachnos"

"00304","20","King Kwathoum's golden sceptre","wielded","Wg1","DD3d5 HR+2 DR+3","","","","","","","111111111111111111","King Kwathoum","Dwarf 'n' Glob Iron Mill"

"00305","20","soft pale grey suede pants","on legs","Wg1","AC-2 DR+1","","","","","","","111111111111111111","the forest dwelling elf","Tynstri"

"00306","20","staff of healing","held","Wg8","","","","","","","10xArea Cure Critic","111111111111111111","the Elder Druid","Heavy Forest"

"00307","20","tall sharkskin boots","on feet","Wg1","AC-8","","","","","","","111111111111111111","the sturdy elf","Tynstri"

"00308","20","the Amulet of Suun Lu","around neck","Wg5","AC-15","","","","Hp+20","","Con+3 AE","111111111111111111","Tokugawa Yoshikatsu","Samurai Tower"

"00309","20","the glowing eye medallion","around neck","Wg1","AC-15","","","","Hp+20","","Con+3 OE","111111111111111111","the Balrog","Moria Mountains"

"00310","20","the morning star","wielded","Wg10","DD2d10 HR+2 DR+4","","","","","","","111111111111111111","the Elder Druid","Heavy Forest"

"00311","21","a long slender sword","wielded","Wg4","DD3d6 HR+4 DR+2","","","","","","OE","111000110010011101","?","?"

"00312","21","a pitch black cloak","about body","Wg3","","","","","","","Cap+147 SPo-3","111111111111111111","Pythian","Mahn-Tor"

"00313","21","a silvery sword","wielded","Wg13","DD5d4 HR+4 DR+2","","","","","","Dex+2","111111111111111111","?","?"

"00314","21","a spider shaped dagger","wielded","Wg8","DD3d4 HR+3 DR+3","","","","","","(BStab) AG","111111111111111111","the yochlol","Drow Underground City"

"00315","21","a thin two-handed sword","wielded","Wg16","DD6d4 HR+2 DR+4","","","","","","","111111111111111111","?","?"

"00316","21","a wicked shortsword","wielded","Wg11","DD3d5 HR+1 DR+1","","","","","","","011010010010011000","Astyanax","Mahn-Tor"

"00317","21","an irridescent stone","held","Wg10","","","","","Hp-100","","","111111111111111111","the lamia","Thalos"

"00318","22","a pair of jackrabbit's shoes","on feet","Wg4","AC-7","","","","Mv+20","","","111111111111111111","the jackrabbit","Tynstri"

"00319","22","a wet towel","wielded","Wg12","DD5d3","","","","","","","000111001100100010","?","?"

"00320","22","the Katana","wielded","Wg10","DD2d8 HR+1 DR+2","","","","","","(bless) OG","111000110010011101","the Shogun of Ethics","Samurai Tower"

"00321","22","the Naginata","wielded","Wg10","DD2d9 HR+2 DR+2","","","","","","(bless) OG","111000110010011101","the Shogun of Respect","Samurai Tower"

"00322","22","the Wakisashi","wielded","Wg10","AC-10 DD2d8","","","","","","(bless) Dex+1 OG","111000110010011101","the Shogun of Authority","Samurai Tower"

"00323","23","a red loincloth","about waist","Wg30","AC-15","","","","","","Str+2 Dex+2 AE","111000110010011101","the mighty warrior","Rome"

"00324","23","an ice-axe","wielded","Wg8","DD4d5","","","","","","","111111111111111111","the burly blacksmith (shop)","Geldenrock"

"00325","24","a black scabbard","about body","Wg5","","","","","","","Cap+20 Arm+4 AG","111111111111111111","a black pawn","Chessboard"

"00326","24","a black morning star","wielded","Wg13","DD5d5 HR-1 DR+5","","","","","","AG","011110111011010101","?","?"

"00327","24","a black sword","wielded","Wg14","DD5d5 HR+1 DR+2","","","","","","AG","111001110111111111","?","?"

"00328","24","a black tunic","about body","Wg10","AC-5","","","","Hp+20 Mv+20","","AG","111111111111111111","a black pawn","Chessboard"

"00329","24","a pair of runed bracers","around wrist","Wg2","AC-8","","","","","","","111111111111111111","ScreaMEr","Tynstri"

"00330","24","a white morning star","wielded","Wg13","DD5d5 HR-1 DR+5","","","","","","AE","011110111011010101","?","?"

"00331","24","a white scabbard","about body","Wg5","","","","","","","Cap+20 Arm+4 AE","111111111111111111","a pawn of the white court","Chessboard"

"00332","24","a white sword","wielded","Wg14","DD5d5 HR+2 DR+2","","","","","","AE","111111111111111111","?","?"

"00333","24","a white tunic","about body","Wg10","AC-5","","","","Hp+20 Mv+20","","AE","111111111111111111","a white pawn","Chessboard"

"00334","24","platinum sash","about waist","Wg15","AC-14","","","","","","Int+2","000001000100100010","the apprentice","Psionicist School"

"00335","24","the Mandarian dau","wielded","Wg10","DD2d10 HR+2 DR+2","","","","","","(bless) OG","111000110010011101","the Shogun of Caring","Samurai Tower"

"00336","25","a bride's veil","on head","Wg5","AC-2","","","","","","","111111111111111111","the Tailor","City of Midgaard"

"00337","25","a climbing rope","about waist","Wg8","AC-8","","","","","","","111111111111111111","the Adventurer","Storm Dragons Fortress"

"00338","25","a dark minotaur's shield","as shield","Wg12","AC-10","","","","","","SPo+10","111111111111111111","King Crete the Minotaur","Crete"

"00339","25","a dirty cloth turban","on head","Wg10","AC-7","","","","","","SPh+5 Dex+2","111111111111111111","Ali Baba","Great Pyramid"

"00340","25","a dragon's eye","as light","Wg4","","","","","","","+Waterbreath (NoInf)","111111111111111111","a Dragonlady","Storm Dragons Fortress"

"00341","25","a forest green trousers","on legs","Wg5","AC-8","","","","","","AE","011111011101110011","the sturdy elf","Tynstri"

"00342","25","a golden scimitar","wielded","Wg10","DD3d7 HR+2 DR+3","","","","","","","111111111111111111","a bodyguard","Draconia"

"00343","25","a long rope","held","Wg30","","","","","","","Con+2","111111111111111111","Sigourney (shop)","Dwarfen Undermountain Harbour"

"00344","25","a long sword","wielded","Wg15","DD3d7 HR+3 DR+3","","","","","","","111000110010011101","?","?"

"00345","25","a magic dagger","wielded","Wg7","DD4d5 HR+2 DR+3","","","","","","(BStab)","111011110111111111","Nystul the Librarian","Ultima"

"00346","25","a Mystical loincloth","about waist","Wg30","AC-13","","","MR+5","Mn+25","","Str+1 Con+1","000011000000100010","Titania","Village of Faerise"

"00347","25","a pair of black leather trousers","on legs","Wg25","AC-7","","","","","","","111111111111111111","the Tailor (shop)","City of Midgaard"

"00348","25","a pair of climbing boots","on feet","Wg10","AC-8 HR+1","","","","Hp+25","","","111111111111111111","the Adventurer","Storm Dragons Fortress"

"00349","25","a pair of glass slippers","on feet","Wg10","AC-7","","","","","","","111111111111111111","the Tailor (shop)","City of Midgaard"

"00350","25","a pair of high leather boots","on feet","Wg25","AC-7","","","","","","","111111111111111111","the Tailor (shop)","City of Midgaard"

"00351","25","a pair of lace gloves","on hands","Wg5","AC-4","","","","","","","111111111111111111","the Tailor","City of Midgaard"

"00352","25","a ring of wisdom and high IQ","on finger","Wg5","","","","","","","Int+1 Wis+1","111111111111111111","the Jeweler (shop)","City of Midgaard"

"00353","25","a scimitar","wielded","Wg10","DD3d6","","","","","","","111101110111110111","the bandit","Bandit Caves"

"00354","25","a shield of the rose","as shield","Wg60","AC-6","","","","","","Dex+1 OG","111110111011011101","the Grand Knight of Paladins","Redferne's Residence"

"00355","25","a silver dagger","wielded","Wg10","DD4d5","","","","","","(BStab)","111001111111111111","a concubine","Draconia"

"00356","25","a silver flute","held","Wg3","","","","","","","2xCharm Person","111111111111111111","the lamia","Thalos"

"00357","25","a small sickle","wielded","Wg3","DD5d3 HR+3 DR+3","","","","Mn+20","","","100111001110110011","Fritz (shop)","Dwarfen Undermountain Harbour"

"00358","25","a small whistle","on hands","Wg3","DR-3","","","","Mv+50","","Age-10 +Curse","111111111111111111","a Jenka Dance Leader","Ma Glob's Dancing Parlor"

"00359","25","a vine-embellished shirt","on body","Wg2","AC-15","","","MR+3","","","Dex+1 Cha+1","111110111111110111","the sturdy elf","Tynstri"

"00360","25","a wedding corsage","around wrist","Wg5","AC-2","","","","","","","111111111111111111","the Tailor (shop)","City of Midgaard"

"00361","25","an ankh","around neck","Wg9","AC-10","","","","","","Int+2 Wis+2 AE","111111111111111111","a gynosphinx","Great Pyramid"

"00362","25","an elven cloak","about body","Wg10","AC-13","","","","","","AE","110111011110111111","The Attic of the Elven House (ground)","Great Elven City of Illir"

"00363","25","Hagbard's Helmet","on head","Wg1","AC-10","","","","","","Str+2 Int-1","111111111111111111","Hagbard the Helpless","Dwarf 'n' Glob Iron Mill"

"00364","25","Nelly's magic cape","about body","Wg1","AC-10","","","","","","","000000000000100000","Nelly the Mindslayer","Stanneg"

"00365","25","the devil rod","wielded","Wg8","DD3d7 HR+4","","","","","","Str-1","111111111111111111","the master mindflayer","Midgaard Sewers"

"00366","26","an icy white cloak","about body","Wg5","AC-8","","","","","","","111111111111111111","Thesus","Mahn-Tor"

"00367","26","Jupiter's Thunderbolt","wielded","Wg22","DD4d6 HR+3 DR+3","","","","","","","111000110010011101","Jupiter","Rome"

"00368","26","the basher mace","wielded","Wg15","DD4d6 HR+4 DR+4","","","","","","AE","111111111111111111","the Nameless Undead Hero","Graveyard"

"00369","27","a black helmet","on head","Wg10","AC-5","","","","","","AG","001100110001000100","a black knight","Chessboard"

"00370","27","a black lance","wielded","Wg18","DD3d10 HR-1 DR+5","","","","","","AG","001000110001000100","a black knight","Chessboard"

"00371","27","a black mace","wielded","Wg15","DD4d6 DR+4","","","","","","AG","111111111111111111","a black bishop","Chessboard"

"00372","27","a black shield","as shield","Wg40","AC-5","","","","Hp+30","","Dex-1 AG","111111111111111111","a black knight","Chessboard"

"00373","27","a dark green cloak","around neck","Wg12","AC-5","","","","Hp+8","","","111111111111111111","the mighty beholder","Thalos"

"00374","27","a pair of winged sandals","on feet","Wg14","AC-8","","","","Mv+100","","Dex+2 AN","111110111011011101","Mercury","Rome"

"00375","27","a waterproof bag","held","Wg12","","","","","","","Cap+48","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00376","27","a white helmet","on head","Wg10","AC-5","","","","","","AE","001100110001000100","a white knight","Chessboard"

"00377","27","a white mace","wielded","Wg15","DD4d6 DR+4","","","","","","AE","111111111111111111","a white bishop","Chessboard"

"00378","27","a white shield","as shield","Wg40","AC-6","","","","Hp+30","","Dex-1 AE","111111111111111111","a white knight","Chessboard"

"00379","27","an ebony bracelet","around wrist","Wg5","AC-1","","","","Hp+30 Mn+30","","AG","111111111111111111","a black bishop","Chessboard"

"00380","27","an ivory bracelet","around wrist","Wg5","AC-1","","","","Hp+20 Mn+20","","Str+1 AE","111111111111111111","a white bishop","Chessboard"

"00381","27","black arm plates","on arms","Wg20","AC-5","","","","","","AG","001100110001000100","a black knight","Chessboard"

"00382","27","black boots","on feet","Wg20","AC-5","","","","Mv-5","","AG","001100110001000100","a black knight","Chessboard"

"00383","27","black leg plates","on legs","Wg50","AC-5","","","","Mv-25","","Str+1 Dex-1 AG","001100110001000100","a black knight","Chessboard"

"00384","27","black platemail","on body","Wg75","AC-13","","","","Mv-50","","Dex-2 AG","001100110001000100","a black knight","Chessboard"

"00385","27","Bubba's slighty tattered overalls","on body","Wg45","AC-4 HR+1","","","","Mn+25","","Cap+5","111111111111111111","Bubba","Tynstri"

"00386","27","white arm plates","on arms","Wg20","AC-5","","","","","","AE","001100110001000100","a white knight","Chessboard"

"00387","27","white leg plates","on legs","Wg50","AC-6","","","","Mv-25","","Str-1 Dex-1 AE","001100110001000100","a white knight","Chessboard"

"00388","27","white platemail","on body","Wg75","AC-13","","","","Mv-50","","Dex-2 AE","001100110001000100","a white knight","Chessboard"

"00389","28","a black halberd","wielded","Wg20","DD5d6 HR-2 DR+6","","","","","","AG","001000110001010100","a black rook","Chessboard"

"00390","28","a king-prawn shell","on finger","Wg3","AC-9 HR+1 DR+1","","","","","","","111111111111111111","King Prawn","The Lost City of Delray"

"00391","28","a lava lamp","as light","Wg20","","","","","","","(NoInf)","111111111111111111","the lava beast","Elemental Canyon"

"00392","28","a white halberd","wielded","Wg20","DD5d6 HR-2 DR+6","","","","","","AE","001000110001010100","a white rook","Chessboard"

"00393","28","black gauntlets","on hands","Wg20","AC-6 HR+1 DR+3","","","","","","Str+1 Dex-1 AG","011100111001010101","a black rook","Chessboard"

"00394","28","Iolo's bow","wielded","Wg10","DD3d6 HR+2 DR+2","","","","","","Dex+2","111000110111111111","Iolo the Bard","Ultima"

"00395","28","white gauntlets","on hands","Wg10","AC-6 HR+1 DR+3","","","","","","Str+1 Dex-2 AE","011100111011010101","a white rook","Chessboard"

"00396","30","a black silk belt","about waist","Wg25","AC-8 HR+1 DR+1","","","","","","","111111111111111111","the Draconian Queen","Draconia"

"00397","30","a bright blue bandana","on head","Wg1","AC-12","","","","","","Str+2 Int-1","001000110001010100","the runner","Tynstri"

"00398","30","a brown cloak","around neck","Wg5","AC-10","","","MR+10","Mv+100","","","111111111111111111","A passage (ground)","High Tower of Sorcerery"

"00399","30","a chameleon poncho","about body","Wg4","AC-10","","","","Mv+50","","","111111111111111111","A passage (ground)","High Tower of Sorcerery"

"00400","30","a colorful blouse","on body","Wg1","AC-10","","","","","","","111111111111111111","the Gypsy Queen","Elysium Faire"

"00401","30","a crimson amulet","around neck","Wg2","AC-10","","","","","","Con+2 +Detect Magic (NoRent)","111111111111111111","the chapterhouse guardian","Barrow Citadel of the Crimson Fists"

"00402","30","a crimson steel helm and visor","on head","Wg8","AC-10","","","","","","","011011110011011101","the Elite Minotaur Guard","Mahn-Tor"

"00403","30","a deep crimson linen tunic and hauberk","on body","Wg10","AC-13 HR+1","","","","Mn+25","","AE","111111111111111111","the sturdy elf","Tynstri"

"00404","30","a diamond brooch","around neck","Wg2","AC-7","","","","Mn+50","","","111111111111111111","?","?"

"00405","30","a diamond rose","on head","Wg5","AC-12","","","","","","Wis+2 Cha+2","111111111111111111","Titania","Village of Faerise"

"00406","30","a door guard jacket","on body","Wg12","AC-10 HR+1","","","","","","SMe+3 Int-4","110000010010011100","the door guard","Ma Glob's Dancing Parlor"

"00407","30","a dragon skin bracelet","around wrist","Wg10","AC-10","","","","","","","111111111111111111","the Great White Dragon","Draconia"

"00408","30","a drow's hand crossbow","wielded","Wg7","DD5d6 HR+3 DR+4","","","","","","AG","111011111111111111","a drow weaponsmith (shop)","Shaalziran'dar"

"00409","30","a glowing globe","as light","Wg1","","","","","","","Arm-10 (NoInf)","000111001110100010","the Lizardman Mage","Lizardmen Hometown"

"00410","30","a glowing plate mail","on body","Wg100","AC-12","","","","","","","111100111011011101","Hidden Treasure Room (a wooden chest)","Rand's Tower"

"00411","30","a glowing suit of banded mail","on body","Wg40","AC-11","","","","","","Dex+2","111110111011011101","the dracolich","Myconoid Temple"

"00412","30","a halfling sword","wielded","Wg7","DD4d8 HR+4 DR+4","","","","","","AE","011110111011001101","the halfling soldier","The Lost City of Delray"

"00413","30","a heavy banded mail","on body","Wg50","AC-12","","","","Hp+25","","","101100110011010000","?","?"

"00414","30","a holy symbol","around neck","Wg2","AC-15","","","","Mn+35","","","000110001001000000","the holy Draconian","Draconia"

"00415","30","a mining helmet","on head","Wg1","AC-8","","","","Hp+25","","","111000110010111001","Helmet","Stanneg"

"00416","30","a morning star","wielded","Wg12","DD2d14 DR+5","","","","","","","111111111111111111","?","?"

"00417","30","a oddlooking amulet","around neck","Wg1","AC-5","","","","","","Dex+2 AG","111111111111111111","?","?"

"00418","30","a pair of old boots","on feet","Wg2","AC-5","","","","Mv+100","","","111111111111111111","A passage (ground)","High Tower of Sorcerery"

"00419","30","a pearl necklace","around neck","Wg2","AC-6","","","","Mn+30","","Int+2 AE","111111111111111111","the white queen","Chessboard"

"00420","30","a pearl ring","on finger","Wg1","AC-4 DR+2","","","MR+3","","","Str+1 AE","111111111111111111","the white queen","Chessboard"

"00421","30","a piece of glowing ore","held","Wg40","DR+2","","","","","","Cha+4","111111111111111111","?","?"

"00422","30","a platinum bracelet","around wrist","Wg5","AC-8","","","","","","","111111111111111111","the holy Draconian","Draconia"

"00423","30","a red steel greaves","on legs","Wg8","AC-9","","","","","","","011011110011011101","the Royal Minotaur Guard","Mahn-Tor"

"00424","30","a ring of triskelion","on finger","Wg5","AC-11 HR+2","","","","","","Int+1","111111111111111111","the novice","Psionicist School"

"00425","30","a seashell ring","on finger","Wg2","AC-5","","","","Mv+100","","","111111111111111111","A passage (a leather backpack)","High Tower of Sorcerery"

"00426","30","a short sword","wielded","Wg10","DD4d5 HR+2 DR+2","","","","","","","111111111111111111","the Squire","Storm Dragons Fortress"

"00427","30","a skirt of many colors","on legs","Wg1","AC-6","","","","","","","111111111111111111","the Gypsy Queen","Elysium Faire"

"00428","30","a stone club","wielded","Wg16","DD2d12 DR+3","","","","","","","001000110001010100","the large elemental","Elemental Canyon"

